"id","sku","description","price","listPrice","original_price","sizes","discount","discountRate","reviewCount","inventoryStatus","stockItemMaxSaleQty","productName","brandId","brandName","thumbnail_url","url_key","url_path","rating_average","images"
"275181298","7822013374711","Giày thể thao nam giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn Giày thể thao thời trang, giày chạy bộ ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ ...","343000.0","760000.0","760000.0","[]","417000.0","55.0","3","available","1000","Giày thể thao nam, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – GNA2024","153494","Bee Gee","https://salt.tikicdn.com/cache/280x280/ts/product/98/8d/10/f74bb3d36ebb4a6d312c1c5dfa946ef6.jpg","giay-the-thao-nam-giay-chay-bo-de-em-nhe-thoang-khi-de-cao-su-duc-chong-tron-truot-han-che-mon-gna2024-p275181298","giay-the-thao-nam-giay-chay-bo-de-em-nhe-thoang-khi-de-cao-su-duc-chong-tron-truot-han-che-mon-gna2024-p275181298.html?spid=275181310","4.7","[https://salt.tikicdn.com/cache/200x280/ts/product/98/8d/10/f74bb3d36ebb4a6d312c1c5dfa946ef6.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/41/f6/06/8614580f87fdfd767f25cd81a3d43d0a.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/57/c6/44/4ac6bfcde168356811989dfb3ba79a82.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/60/cc/91/6eca6f33525e7a1ec66543289eea2ccc.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/61/46/b3/31f60be0877dd7a9d31f6bad0a6388ab.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/84/42/5e/82fcedb11755217e75e3b6ef333f0259.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/e8/77/14/a19d1cd34029e8dc47a110cf303091cc.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/a6/1b/7e/20f5720c309bc148a680e1a2473e656b.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/54/36/fa/93ec1f4995c9229dc99d7820948bcad5.jpg]"
"75031062","4706977863452","CHẤT LIỆU SẢN XUẤT:- Thân giày: da bò Nappa/ da bò Top - grain/ da bò bề mặt độ dày tiêu chuẩn 1.8mm. - Đế giày: cao su TPR cao cấp xẻ rãnh chống trượt.- Kiểu dáng giày Dress Shoes cao cấp chuẩn châ...","1190000.0","2990000.0","2990000.0","[40, 41]","1800000.0","60.0","65","available","1000","Giày da nam Pierre Cardin PCMFWL 702 - màu đen","49369","Pierre Cardin","https://salt.tikicdn.com/cache/280x280/ts/product/29/13/96/dfa62edf07ba888c654d9da0d946e62e.jpg","giay-da-nam-pierre-cardin-pcmfwle702blk-p75031062","giay-da-nam-pierre-cardin-pcmfwle702blk-p75031062.html?spid=75031066","4.6","[https://salt.tikicdn.com/cache/200x280/ts/product/29/13/96/dfa62edf07ba888c654d9da0d946e62e.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/30/0d/c6/3bc199b0de52cb75d8cb1992d79acc72.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/73/39/99/3f944cb36dbabdee50402b6bb3a68ef0.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/e9/a1/f3/233b71bb00556ecbf5c3e09281d538d0.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/04/e1/34/e36983df0e47b848a9e4843448555960.jpg]"
"210129600","9736226009717","Xịt Khử Mùi Hôi Giày Dép Tất Vớ Tủ Giày Nano Bạc Công Nghệ Nhật Bản Khử Mùi Hôi Chân Hiệu QuảXịt Khử Mùi Hôi Giày Dép Tất Vớ Tủ Giày Nano Bạc Công Nghệ Nhật Bản đánh bay nỗi lo lắng phiền muộn ...","42750.0","45000.0","45000.0","[]","2250.0","5.0","150","available","1000","Chai xịt khử mùi giày dép NaNo Bạc, xịt khử mùi hôi chân, xịt giày khử mùi khử vi khuẩn 99% loại bỏ mùi hôi giày dép - Hàng chính hãng","839837","FuNu","https://salt.tikicdn.com/cache/280x280/ts/product/4a/90/a6/ef1c1c4a939145b4a9e52a6b01dff8ff.jpg","chai-xit-khu-mui-giay-dep-nano-bac-xit-khu-mui-hoi-chan-xit-giay-khu-mui-khu-vi-khuan-99-loai-bo-mui-hoi-giay-dep-p210129600","chai-xit-khu-mui-giay-dep-nano-bac-xit-khu-mui-hoi-chan-xit-giay-khu-mui-khu-vi-khuan-99-loai-bo-mui-hoi-giay-dep-p210129600.html?spid=210129602","4.7","[https://salt.tikicdn.com/cache/200x280/ts/product/4a/90/a6/ef1c1c4a939145b4a9e52a6b01dff8ff.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/68/b5/a1/8968df1a7c4d9bfeb4cb33c2fe431272.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/82/e8/77/2ae6095918c1b7b55d13d67201725ea1.png, https://salt.tikicdn.com/cache/200x280/ts/product/0e/0d/79/b699f17644fa39c6407443321d51b9fc.png, https://salt.tikicdn.com/cache/200x280/ts/product/24/1f/b9/fd25c4adef2af712fa5b86b307be193e.png, https://salt.tikicdn.com/cache/200x280/ts/product/8a/b5/4e/7551a96ccc3d19733a8a80919e10dccf.png, https://salt.tikicdn.com/cache/200x280/ts/product/28/16/06/2fa6af3ca05f4941f42292886e2ba835.png, https://salt.tikicdn.com/cache/200x280/ts/product/04/2b/76/2f39c05c3698896e4e41e457e1a7144b.png, https://salt.tikicdn.com/cache/200x280/ts/product/3c/a8/ab/d53e94f0e064f1a1f6334367247ddabb.png, https://salt.tikicdn.com/cache/200x280/ts/product/02/3c/09/52a72ea878a89f27f98fafd029465baa.png, https://salt.tikicdn.com/cache/200x280/ts/product/f5/66/ef/41bf334ce71a8066d58a63dd48164615.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/c3/dc/21/a40b072e3ffd2e2d41347c567dda5d90.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/e2/ac/d9/97b5a5e3fcf41a893c39da9a19b6e7cd.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/68/b5/a1/7e9204647a7257593d59df7e1fc74da4.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/63/97/5e/75f2e2c2e167ca5134b9d498818961d5.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/b2/ac/06/a6b13190d806b7a78a432ba64d7fc85b.jpg]"
"216098291","2890162825595","Keo Dán Giày Chuyên Dụng, Mau Khô, Chống Nước, Dẻo Dai, Siêu DínhĐóng gói: 1 tuýp keo dán giày 60ml, có thể dùng dán các vật dụng khác.️ Tính năngKeo dán giày với chất keo trong suốt, giữ thẩm mỹ ch...","24500.0","24500.0","24500.0","[]","0.0","0.0","183","available","1000","Keo Dán Giày Chuyên Dụng, Mau Khô, Chống Nước, Đàn Hồi, Keo Đa Năng Siêu Dính","5706641","NAVIVU","https://salt.tikicdn.com/cache/280x280/ts/product/f3/77/84/522c4b244cb57f1e331ba3c9e961c11d.jpg","keo-dan-giay-chuyen-dung-mau-kho-chong-nuoc-dan-hoi-keo-da-nang-sieu-dinh-p216098291","keo-dan-giay-chuyen-dung-mau-kho-chong-nuoc-dan-hoi-keo-da-nang-sieu-dinh-p216098291.html?spid=216098292","4.5","[https://salt.tikicdn.com/cache/200x280/ts/product/f3/77/84/522c4b244cb57f1e331ba3c9e961c11d.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/d9/92/a2/123fa42bc62e550ba2fee36fd17a3969.jpeg, https://salt.tikicdn.com/cache/200x280/ts/product/fc/85/23/df2fb4777001ff0ff3c058c9a7aa9d23.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/76/bf/6a/f6b597ac4c82e0979635903c9896c76e.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/8f/f5/94/4f6591ea79feb0fe6dde846d3d2063c6.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/9e/fd/2d/97aa1be0200fbd48a447538a2c87f710.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/e7/f7/85/d426499a8ef48bc7e9c3348a2a7f7423.jpg]"
"163806087","5475862158530","  Keo dán giày TỐT phải đảm bảo 6 yếu tố: Kết dính tốt, bám dính tốt, giá tốt, linh hoạt, chống nước tốt và đặc biệt là AN TOÀN CHO DA không làm tổn thương đến da của bạn khi bạn vô tình để keo vương...","26000.0","28000.0","28000.0","[]","2000.0","7.0","19","available","1000","Keo Dán Giày Nhiệt XIMO Trong Suốt Siêu Dính Dùng Không Tổn Thương Da","4995383","Ximo","https://salt.tikicdn.com/cache/280x280/ts/product/cb/48/4a/372ec55bb1930a9ab7ea0df34a4fe4ca.jpg","keo-dan-giay-nhiet-ximo-trong-suot-sieu-dinh-dung-khong-ton-thuong-da-p163806087","keo-dan-giay-nhiet-ximo-trong-suot-sieu-dinh-dung-khong-ton-thuong-da-p163806087.html?spid=253662099","4.7","[https://salt.tikicdn.com/cache/200x280/ts/product/cb/48/4a/372ec55bb1930a9ab7ea0df34a4fe4ca.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/27/76/f3/6716b7e51da57513e8a8042ed604cfde.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/44/7e/ba/f85c4e64ee59b8d2798f1de44595e670.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/45/80/ae/7f79cb58ccade6a98d31e598d1a2279d.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/52/34/a7/10898b0bc1a410131ca75731363154f2.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/59/75/3a/50123625d5ae861a582b3d02ccfee6dd.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/5d/9d/34/2eb89d7f4410e4267fc1d45b7cc69f20.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/8f/14/11/2cf8cca58fd3bbd1e5baaecf67b4fb0e.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/be/74/73/5eb1034882c3c86c9de26d7ecff059d4.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/e8/f5/c4/071678ed158c8bc2631fd7c0a6aae978.jpg]"
"138492571","4840764712791"," Sản phẩm: Giày Da Pierre Cardin - PCMFWLF 732 Thiết kế: Giày tây có buộc dây sang trọng. Không hoạ tiết cầu kỳ cùng chất liệu đen đơn sắc giúp bạn dễ dàng mix-match với nhiều trang phục khác nhau....","1190000.0","2990000.0","2990000.0","[]","1800000.0","60.0","72","available","1000","Giày Da Pierre Cardin - PCMFWL732","301909","Piierre Cardin","https://salt.tikicdn.com/cache/280x280/ts/product/ae/fd/57/0ff795c44e68d2cebc602e7efeee2c23.jpg","giay-da-pierre-cardin-pcmfwl732-p138492571","giay-da-pierre-cardin-pcmfwl732-p138492571.html?spid=138492573","4.6","[https://salt.tikicdn.com/cache/200x280/ts/product/ae/fd/57/0ff795c44e68d2cebc602e7efeee2c23.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/cd/ff/d2/429c6fa2831bb334a75582b183707a75.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/dd/f5/69/98d03d4dab90c540c5bf260cc203c470.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/5e/89/26/a8988dfb29e442ea9a8eb438f0a9e3a6.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/ba/bf/8b/10f1b61da4a8e52c7b65f35a980ca5a2.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/db/dd/4c/2c327eca635bca67196043cb2c99617b.jpg]"
"107802069","6093400569872","       Keo dán giày TỐT phải đảm bảo 6 yếu tố: Kết dính tốt, bám dính tốt, giá tốt, linh hoạt, chống nước tốt và đặc biệt là AN TOÀN CHO DA không làm tổn thương đến da của bạn khi bạn vô tình để k...","30000.0","32000.0","32000.0","[]","2000.0","6.0","48","available","1000","Keo Dán Giày Nhiệt XIMO Trong Suốt Siêu Dính Dùng Không Tổn Thương Da XKDG06","4995383","Ximo","https://salt.tikicdn.com/cache/280x280/ts/product/5b/8d/63/89780a394c7f879d285641d31b256041.jpg","keo-dan-giay-nhiet-ximo-trong-suot-sieu-dinh-dung-khong-ton-thuong-da-xkdg06-p107802069","keo-dan-giay-nhiet-ximo-trong-suot-sieu-dinh-dung-khong-ton-thuong-da-xkdg06-p107802069.html?spid=252869410","4.6","[https://salt.tikicdn.com/cache/200x280/ts/product/5b/8d/63/89780a394c7f879d285641d31b256041.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/50/ba/f0/bbff42a1448b2e3e3194071982ff0100.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/60/2a/e5/eabd3e19a94284c58778b2ce02aeed4b.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/ab/22/bf/2ebc0385ac6b3a5f66d8a5b73b9cb2a0.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/b4/2d/a8/04d855b8edf7efb78c14dafae604329d.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/bb/c4/90/c577cbce1191cc967a487432fc9fdec8.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/e6/a8/da/7ac41902fca38ec2b6973ac37d36cda2.jpg]"
"275970747","1014942521376","Đặc điểm nổi bật:- Làm sạch các vết bẩn trên giày dép bằng công nghệ nano mới an toàn- Để lại mùi thơm tự nhiên sau khi sử dụng- Sử dụng được với nhiều chất liệu khác nhau (da, vải mesh, canvas,)- Khá...","160000.0","160000.0","160000.0","[]","0.0","0.0","0","available","1000","Bộ Vệ Sinh Giày Dép Làm Sạch Chuyên Sâu Giặt Giày gồm 1 bình xịt tạo bọt dung tích 150ml, 1 khăn mềm, 1 bàn chải mềm, 1 túi khăn lau sneaker 12 tờ","8248965","LuckyJQR","https://salt.tikicdn.com/cache/280x280/ts/product/80/b2/4e/c70f1c92cef406445d8d89b6c24ecf9d.jpg","bo-ve-sinh-giay-dep-lam-sach-chuyen-sau-giat-giay-gom-1-binh-xit-tao-bot-dung-tich-150ml-1-khan-mem-1-ban-chai-mem-1-tui-khan-lau-sneaker-12-to-p275970747","bo-ve-sinh-giay-dep-lam-sach-chuyen-sau-giat-giay-gom-1-binh-xit-tao-bot-dung-tich-150ml-1-khan-mem-1-ban-chai-mem-1-tui-khan-lau-sneaker-12-to-p275970747.html?spid=275970748","0.0","[https://salt.tikicdn.com/cache/200x280/ts/product/80/b2/4e/c70f1c92cef406445d8d89b6c24ecf9d.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/2f/0c/60/fbac9b993ffff307c490a8a83fcd2e68.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/9f/c7/69/d56a81cd970d482e6b84c608a4738ba0.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/12/d3/33/d742a0cac0b2cbf172d636134ac3b6e8.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/14/fa/a9/5f5d6fe08c3796c4bd33a9e0038fac2b.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/59/f0/3a/7343a06120d31f4fb539ac13ba1ae4c6.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/98/a6/d8/b8d61047a0cd658c6e575112cdb7fc73.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/bc/7f/7e/d94b979e9a77ec17d5c8c274a812c926.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/da/63/b8/a2c295152da0b22700900953f16aa7a9.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/ea/52/22/59b243262fe313d14600a67e843aa464.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/eb/09/84/8aa4e971da3f5895d7314c56e9a59a20.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/eb/b4/13/3b54271c820dae8a83fe8dffe96d921b.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/f5/ac/1e/f67118bf542ace547829992771f0b92d.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/8d/33/95/51460f4e45c62797244aab6914d7ff89.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/15/98/a8/257921da56addedd40f01df7dfea2703.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/87/77/32/e6964c731497116b9f3711efb887f1ed.jpg]"
"76193509","8492224661891","Siêu nhẹ, êm chân, đế chống trơn trượtMàu sắc trẻ trung, dễ phối đồ, thích hợp mang cặp, nhóm, lớThích hợp mang đi chơi, đi dạo, tập gym, thể thao, chạy bộNam nữ đều mang đượcGiày Sneaker Nam Đế Cao...","143000.0","223500.0","223500.0","[]","80500.0","36.0","532","available","1000","Giày Thể Thao Full Đen Tăng Chiều Cao Nam","273653","Lê Sang","https://salt.tikicdn.com/cache/280x280/ts/product/87/e3/43/7f4d7973bcbe306ea9258a8a864ab483.jpg","giay-the-thao-full-den-tang-chieu-cao-nam-p76193509","giay-the-thao-full-den-tang-chieu-cao-nam-p76193509.html?spid=93226298","4.6","[https://salt.tikicdn.com/cache/200x280/ts/product/87/e3/43/7f4d7973bcbe306ea9258a8a864ab483.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/68/0e/14/f8990c3ce067c953a9ed9ed6f9aa0b31.jpg, https://salt.tikicdn.com/cache/200x280/ts/product/6c/2f/67/6e8354fa58d3aaedbbf1d343e4fca523.jpg]"
